-0.144471,-0.0984719,-0.13014,-0.13575,-0.103995,-0.116874,-0.105172,-0.121395,-0.133143,-0.126082,-0.136312,-0.133541,-0.138698,-0.134793,-0.107116,-0.083087,-0.0995816,-0.135534,-0.0915708,-0.15906	-0.0465674,0.00587359,-0.00317073,0.000134237,0.0236239,0.0364273,-0.0012743,0.0206398,0.0296971,-0.0294595,-0.0380261,0.015865,-0.0231182,-0.0114609,0.0397163,0.00258476,0.0231146,-0.0164233,0.0458675,0.00769482	-0.0985663,-0.104285,-0.127021,-0.135882,-0.127306,-0.152651,-0.103912,-0.141679,-0.162199,-0.0969824,-0.0987979,-0.14909,-0.115952,-0.123523,-0.146211,-0.0856533,-0.122414,-0.119376,-0.136863,-0.166551
-0.0276787,0.0198759,0.0401647,0.0222973,-0.00260326,0.0314182,-0.00851471,0.0340237,0.0245587,0.00776059,-0.0242747,-0.00952496,0.00408403,-0.0247994,0.0110291,-0.024739,0.0406086,0.0102879,0.00435539,0.0235496	-0.027696,-0.0143467,0.0241492,0.0265651,0.0168804,0.00627074,0.0283856,0.0698282,0.0233946,-0.00584503,0.0102803,0.0259498,-0.0414006,0.0425385,0.00510923,0.0105729,0.0415791,0.0102768,0.0224571,0.025722	1.73227e-05,0.0342128,0.016031,-0.00427034,-0.0194828,0.0251524,-0.0368914,-0.0358897,0.00116475,0.013605,-0.0345465,-0.035466,0.0454769,-0.067267,0.00592021,-0.0353026,-0.000972153,1.10549e-05,-0.0181035,-0.00217368
-0.0590041,-0.0113868,0.00379712,-0.0262371,-0.0481732,-0.0371894,-0.0413477,-0.0146556,-0.0229481,-0.0331806,-0.0519023,-0.020942,-0.0132003,-0.0296478,-0.0171687,-0.0156464,-0.0208415,-0.0296357,-0.0149988,-0.0264757	0.0215677,0.0161006,0.0271686,-0.00294204,0.000405298,0.00410073,0.0303434,0.0193756,0.00925713,-0.00715244,0.00792171,0.00319084,0.0239723,0.00328215,0.0119737,0.0112683,0.0201729,-0.00111121,0.0120559,0.0145031	-0.0804694,-0.0274824,-0.0233739,-0.0232969,-0.0485775,-0.0412838,-0.0716012,-0.0340216,-0.0321984,-0.0260343,-0.0597994,-0.0241313,-0.0371608,-0.0329267,-0.0291364,-0.02691,-0.0409972,-0.0285254,-0.0270498,-0.040963
0.00633521,0.00132586,0.0852179,0.00348851,-0.0188459,0.0553581,-0.0166049,0.0648698,0.00710891,-0.0310107,0.0210629,0.0141122,0.03141,-0.0130652,0.028316,0.0115865,0.0287617,0.000456954,0.0532192,0.0140714	0.0306115,0.00761117,0.0418764,-0.0212187,-0.00445839,0.018233,0.0384922,0.0608967,0.00667783,0.021214,-0.00823444,0.00505344,4.96864e-05,0.00517315,-0.0460941,0.0177145,0.0327652,0.00586412,0.0345679,0.000500385	-0.024281,-0.00628537,0.0434967,0.0247054,-0.0143887,0.0371625,-0.0550619,0.00398893,0.000431098,-0.0521903,0.0292922,0.00905945,0.0313604,-0.0182372,0.0743131,-0.0061293,-0.00400734,-0.00540718,0.0186857,0.0135711
-0.160723,-0.108414,-0.114419,-0.113361,-0.177726,-0.13931,-0.15531,-0.116865,-0.135375,-0.154352,-0.147816,-0.111372,-0.111695,-0.124477,-0.132207,-0.077732,-0.124131,-0.109935,-0.0716232,-0.134923	-0.038513,-0.00834963,0.0360279,0.00899687,0.00297626,0.00307446,-0.0224535,-0.0244448,-0.0127706,-0.0129103,0.0255865,0.0039249,0.0117622,0.00541515,0.00972376,0.0269709,-0.0194105,0.00670724,0.0378449,0.0119986	-0.122972,-0.100155,-0.14983,-0.122233,-0.180607,-0.142324,-0.133322,-0.0926849,-0.122817,-0.141724,-0.17275,-0.115247,-0.123295,-0.129804,-0.141749,-0.104484,-0.104973,-0.116556,-0.109172,-0.146684
-0.12788,-0.0622049,-0.079273,-0.0712564,-0.092013,-0.0665603,-0.0821858,-0.0780329,-0.0914058,-0.0633156,-0.0884138,-0.0841924,-0.0891419,-0.0851669,-0.0460975,-0.0292621,-0.0415022,-0.0769203,-0.0566479,-0.0880122	-0.0381808,0.000341831,-0.00360674,0.000298791,0.0109312,0.0280647,0.0113374,0.0215378,0.00883632,-0.0288781,-0.0404758,0.0124044,-0.0436171,-0.0265338,0.0347748,0.00331145,0.0255531,-0.00161444,0.0184544,0.0153295	-0.0901397,-0.0625454,-0.0756879,-0.0715536,-0.102841,-0.0944485,-0.0934361,-0.0994036,-0.100161,-0.0345005,-0.0481101,-0.096496,-0.0457025,-0.0587659,-0.0807428,-0.0325704,-0.0669843,-0.0753152,-0.0750238,-0.103202
-0.0778373,-0.0562018,-0.0202198,-0.0295353,-0.0494767,-0.058872,-0.00947073,0.0148453,-0.0151204,-0.0534007,-0.0362653,0.00768048,-0.0567079,0.00723725,-0.0259769,-0.0145018,-0.0214235,-0.0228546,-0.0221339,-0.0249612	-0.000686959,0.00341807,0.0182618,-0.0115053,-0.0202721,0.00723789,0.0252971,0.0139931,0.017385,-0.0142645,-0.00939602,-0.00351743,0.0246487,-0.0257071,0.00729965,-0.0232876,0.0197715,0.00435579,-0.01138,0.0134514	-0.0771545,-0.0596084,-0.0384675,-0.0180361,-0.0292339,-0.0660817,-0.0347595,0.000852401,-0.0324969,-0.0391661,-0.0268785,0.0111976,-0.0812431,0.0329382,-0.0332702,0.00878878,-0.0411776,-0.0272077,-0.0107566,-0.0383997
-0.0481865,-0.0130441,0.0892729,0.0454133,0.0480319,0.0913497,0.0348961,0.0895644,0.091408,-0.0237708,0.0500922,0.0802807,-0.00176212,0.112679,0.102133,0.0443803,0.0526031,0.0567295,0.0458497,0.0423273	-0.0346522,0.0221252,0.066094,0.0148921,0.0321927,0.0846296,0.0467604,0.0523287,0.0946799,0.0390575,-0.00816092,0.0424605,0.0136572,0.0542129,0.0264671,0.0207276,0.0521164,0.0344733,0.00995872,0.0321142	-0.0135569,-0.0351592,0.0233165,0.0305418,0.0158638,0.00677247,-0.0118837,0.0374111,-0.00330054,-0.06277,0.0582293,0.0379496,-0.015419,0.0588258,0.075871,0.0236745,0.000488012,0.0222998,0.0359074,0.0102269
-0.173975,-0.12361,-0.1218,-0.123495,-0.172749,-0.144135,-0.153234,-0.0866758,-0.159535,-0.168262,-0.143807,-0.0821767,-0.154025,-0.0649454,-0.162465,-0.0724549,-0.11264,-0.141329,-0.097714,-0.145764	-0.0567176,0.00584376,0.0391009,-0.0121394,-0.0117958,0.0217908,-0.0568513,-0.0274529,-0.040159,-0.0167314,-0.00144091,-0.000711568,0.0061512,0.00240694,-0.0226096,-0.0060936,-0.0055816,-0.0292057,-0.012139,-0.00310687	-0.118426,-0.129361,-0.160139,-0.111523,-0.161282,-0.165406,-0.0972298,-0.0593642,-0.120146,-0.151958,-0.142395,-0.0814699,-0.160025,-0.0673418,-0.140371,-0.0663906,-0.107126,-0.112588,-0.0856767,-0.142722
-0.133825,-0.0924865,-0.0516656,-0.0839732,-0.0523904,-0.100317,-0.0803204,-0.0489082,-0.0999817,-0.0916612,-0.0618096,-0.0592512,-0.123976,-0.0860685,-0.0366142,-0.028412,-0.0340274,-0.100243,-0.0700046,-0.13648	-0.0454646,0.000144791,0.0309618,-0.0225361,0.0308065,0.0186865,-0.0151453,0.0166847,-0.00367832,-0.0446547,-0.0364175,0.0016364,-0.0352522,-0.0899587,0.0483231,-0.0308575,0.0341313,-0.0241568,-0.0100494,-0.0397555	-0.0889013,-0.09263,-0.0824955,-0.0615536,-0.0830628,-0.118781,-0.0652545,-0.0655394,-0.0963388,-0.0471997,-0.0254494,-0.0608817,-0.0891132,0.00392055,-0.0847872,0.00244772,-0.0680796,-0.0762712,-0.0599975,-0.0972521
0.0228336,0.00644017,0.07042,0.0160071,-0.0367373,0.0511636,0.0359473,0.037974,0.0210047,-0.0409331,0.0279779,0.0175528,0.0363471,-1.97125e-05,0.0490062,0.0235678,0.0160989,0.0084439,0.0123796,0.00117556	-0.0394916,-0.0203234,0.00410349,-0.0338331,-0.0736604,-0.0283555,0.0101419,-0.0083437,-0.00639699,-0.0136569,-0.0614663,-0.0190388,-0.0283874,-0.012146,-0.0553551,0.00384194,-0.0171,-0.0206704,-0.0345887,-0.0512808	0.0622691,0.0267601,0.0663357,0.0498133,0.0370233,0.0794039,0.0258149,0.046303,0.027398,-0.0272915,0.0892906,0.0365794,0.0646677,0.0121262,0.104079,0.0197277,0.0331897,0.0291092,0.0469482,0.0524532
-0.0952049,-0.0727704,-0.0779539,-0.0954485,-0.141337,-0.0996565,-0.0891346,-0.0844923,-0.105135,-0.123118,-0.0904512,-0.085711,-0.0686674,-0.096525,-0.106402,-0.0559465,-0.0897815,-0.0680473,-0.057938,-0.0954594	-0.0467197,0.0030918,0.0504672,0.00320155,-0.00804046,0.00630082,-0.0218621,-0.0239876,-0.0118859,-0.00492488,0.0248814,0.00720389,0.0195853,0.000986716,0.00713829,0.0209607,-0.0243684,0.0223516,0.0250065,0.0119735	-0.0487018,-0.0758452,-0.127918,-0.09862,-0.133448,-0.105891,-0.0674038,-0.0606276,-0.0933657,-0.118265,-0.115074,-0.0928575,-0.0881342,-0.0975024,-0.113455,-0.0768171,-0.0655565,-0.0902616,-0.0828245,-0.10731
-0.0552757,-0.042382,-0.0232032,-0.0450212,-0.0542161,-0.0379454,-0.0258028,-0.0572678,-0.0582687,-0.0506543,-0.0491235,-0.0572374,-0.0447598,-0.0664742,-0.0274859,-0.0155514,-0.0131682,-0.0558977,-0.0307443,-0.0697787	-0.0423124,-0.00374381,0.0266305,0.00258559,0.00121057,0.0180152,0.00233389,0.00840799,0.0139721,-0.0403639,-0.0556123,0.0168572,-0.0398892,-0.0391563,0.0236312,-0.00297427,0.0102982,-0.00821269,0.0179872,-0.00620698	-0.0129936,-0.0386443,-0.049803,-0.0476012,-0.055423,-0.0559223,-0.028135,-0.0656442,-0.0721821,-0.0103115,0.00650663,-0.0740232,-0.00487929,-0.0273892,-0.0510839,-0.0125777,-0.0234632,-0.0477069,-0.0487045,-0.0635992
-0.160582,-0.111564,-0.123776,-0.130867,-0.173041,-0.169194,-0.139741,-0.0944226,-0.152248,-0.130635,-0.178043,-0.0785383,-0.141583,-0.134445,-0.198867,-0.0892674,-0.136074,-0.0865181,-0.123799,-0.138868	-0.0529375,-0.0130419,0.0489992,0.00727817,0.00892125,0.010046,-0.0416373,0.00766987,-0.0283391,-0.0307398,0.0200528,0.051612,0.0109032,-0.0259956,0.00101016,0.00742631,-0.0270879,0.0261213,0.0151718,0.0297569	-0.108567,-0.0986654,-0.171734,-0.138014,-0.181682,-0.178935,-0.0986778,-0.102019,-0.124446,-0.100298,-0.197391,-0.129625,-0.152251,-0.10883,-0.199837,-0.0966297,-0.109389,-0.112385,-0.13871,-0.167931
-0.0638394,-0.0972629,-0.0770297,-0.0901421,-0.0797407,-0.0689494,-0.0716285,-0.0610596,-0.115144,-0.0677471,-0.0928221,-0.0739262,-0.103553,-0.144556,-0.0665648,-0.0290935,-0.0321039,-0.0777089,-0.0644082,-0.0912276	0.0181946,-0.0353187,0.0280326,0.0038529,0.0120397,0.0697163,-0.00877798,0.0565144,-0.0184601,-0.0670203,-0.0124882,0.0347478,-0.0296315,-0.0981619,0.0919749,-0.00355339,0.0216444,-0.0028364,0.0370329,0.0205075	-0.0819388,-0.0621578,-0.104836,-0.0939624,-0.0916924,-0.138002,-0.0628901,-0.11717,-0.0968896,-0.00073014,-0.0804272,-0.108396,-0.0741494,-0.047062,-0.157575,-0.0255427,-0.053711,-0.074889,-0.1012,-0.111526
-0.0536308,-0.00832696,0.0192429,-0.0121328,0.00864782,0.00900888,-0.0383857,-0.02552,-0.0225963,0.0148482,0.0187369,0.0132438,-0.0027499,-0.0220276,-0.00024686,0.0308697,-0.029779,0.0156343,0.0162189,-0.0208948	-0.0907944,-0.04982,-0.0672936,-0.060183,-0.0828453,-0.0395291,-0.0790954,-0.0260124,-0.0473636,-0.0933884,-0.0993083,-0.00724953,-0.0882588,-0.0907638,-0.059937,-0.0417799,-0.0746904,-0.0286054,-0.0186506,-0.0627088	0.0373455,0.0415103,0.0864246,0.0480853,0.0914276,0.0485207,0.0408337,0.000492659,0.0247938,0.108087,0.117826,0.0204914,0.0855296,0.0688739,0.059691,0.0725561,0.0450116,0.0442199,0.0348589,0.0418688
