-0.0603948,-0.048138,-0.02573,-0.0130164,-0.0449973,-0.0465311,-0.0560974,-0.0223984,-0.057451,-0.0588813,-0.0455107,-0.0363404,-0.0522163,-0.0385639,-0.0687463,0.0111485,-0.0230814,-0.0403056,-0.0482526,-0.0661409	0.0287088,0.0118624,0.013817,0.00782498,0.0372284,0.0237586,0.0221896,0.0410806,0.0132806,0.00335307,0.025427,-0.00676626,0.0278197,-0.0366776,-0.00646656,0.00349749,0.0195189,0.0102664,0.00680985,0.0076993	-0.0889493,-0.0599662,-0.0395329,-0.0208392,-0.0820882,-0.0702121,-0.0781897,-0.0634206,-0.0706777,-0.062222,-0.0708557,-0.0295814,-0.0799199,-0.00188892,-0.0623074,0.00765126,-0.0425812,-0.0505511,-0.0550444,-0.0738026
0.0139152,-0.0529317,0.0856726,-0.00973367,-0.0022026,0.0478864,-0.0475014,0.0292874,0.00932932,-0.0514378,0.0154462,-0.0130641,0.00108399,-0.0393703,-0.0162601,0.0246651,0.0493286,-0.0386688,0.0518798,-0.0310524	0.0509214,-0.00251717,0.0319037,-0.0276789,0.0223306,0.0419773,0.00588301,0.0510598,0.0429041,0.0230274,-0.00972703,0.00389085,0.0101564,-0.0419774,-0.0750314,-0.00311908,0.0479647,0.0215714,0.0547027,-0.0241148	-0.0370324,-0.0504212,0.0539163,0.0179501,-0.024532,0.00592098,-0.0533695,-0.021805,-0.0335882,-0.0743771,0.0251694,-0.0169541,-0.0090725,0.00261138,0.0588431,0.027782,0.00136717,-0.06019,-0.00283093,-0.00694276
-0.143015,-0.143371,-0.137646,-0.106878,-0.181631,-0.126243,-0.154205,-0.16959,-0.175116,-0.198503,-0.155114,-0.118757,-0.151999,-0.108232,-0.14684,-0.0700992,-0.14937,-0.153773,-0.131422,-0.163745	-0.0144921,-0.00952785,0.0220652,0.0161469,0.0224793,0.030919,-0.0253493,-0.0314281,-0.0109963,-0.0213329,0.0326684,-0.00558437,0.00120445,-0.0126629,0.0144373,-0.0117584,-0.0453662,0.000109653,0.0141989,-0.000631993	-0.128789,-0.134027,-0.159227,-0.122813,-0.20328,-0.156551,-0.129361,-0.138902,-0.164436,-0.177923,-0.186836,-0.113248,-0.153175,-0.0957006,-0.160936,-0.0583889,-0.104714,-0.15388,-0.145349,-0.16313
-0.114433,-0.101735,-0.0928487,-0.086425,-0.0893467,-0.109067,-0.12067,-0.103307,-0.118859,-0.0858801,-0.0911757,-0.0993994,-0.114212,-0.0758264,-0.0855289,-0.0120079,-0.0642901,-0.112426,-0.10418,-0.170097	-0.0118704,-0.00703839,-0.0130509,-0.0101719,0.0368735,0.0114306,-0.0051939,0.0240632,0.00514144,-0.0111527,-0.0353318,0.00602001,-0.0346633,-0.0568017,0.0210685,0.00178056,0.00487551,0.0014782,0.00610827,-0.0346492	-0.102702,-0.0947647,-0.0798945,-0.0763202,-0.125806,-0.120347,-0.115549,-0.127054,-0.123925,-0.0747991,-0.0560244,-0.105356,-0.0798653,-0.019107,-0.106406,-0.0137881,-0.0691439,-0.113885,-0.110218,-0.136251
0.0210158,-0.0269886,0.00244457,-0.0455145,0.0122481,0.00163032,0.0179068,0.00144311,-0.0198134,-0.047959,-0.0352292,-0.0434297,-0.0294557,-0.0512123,-0.0543481,-0.0337565,-0.0269169,-0.0205185,-0.017609,-0.0424323	0.0345174,0.0137486,0.067841,0.0280365,0.0322665,0.0560958,0.0179994,0.0491996,0.0519554,0.0190576,0.025307,0.0209125,0.0451927,0.012353,0.0214973,0.014088,0.0305725,0.0299388,0.0461913,0.0179899	-0.0135114,-0.0407221,-0.0654072,-0.0734573,-0.0200263,-0.0544704,-9.25769e-05,-0.0477598,-0.071695,-0.0669554,-0.0604822,-0.0642837,-0.0745492,-0.0635251,-0.075757,-0.0478217,-0.0574422,-0.0504263,-0.0637484,-0.0603761
-0.0216635,-0.0351007,-0.0107793,-0.0618087,0.000891911,0.0221307,-0.00108093,-0.0365482,0.000315089,-0.0237097,-0.0721419,-0.0413606,-0.0351778,-0.0889563,-0.0624514,-0.065614,-0.0358977,-0.0124323,-0.0541943,-0.0253072	-0.019551,-0.0256246,0.041766,0.0158761,0.045858,0.0597115,0.0409557,0.0591099,0.0765643,0.0357015,0.0322827,0.0518314,-0.0138784,0.0425608,-0.00688956,0.0182524,0.0296288,0.0569295,0.0410344,0.0325643	-0.00211336,-0.0094846,-0.0525217,-0.0776086,-0.0449679,-0.0376305,-0.0420348,-0.0954519,-0.0762511,-0.059361,-0.104182,-0.0929927,-0.0213098,-0.131021,-0.0555858,-0.0837661,-0.065457,-0.0693128,-0.0950174,-0.0578239
-0.0710279,-0.0657641,-0.049241,-0.0948996,-0.0689547,-0.0730307,-0.0477728,-0.0561401,-0.0891369,-0.0979721,-0.0935871,-0.0918082,-0.0778468,-0.100017,-0.0969532,-0.0679216,-0.0863864,-0.0680889,-0.0849312,-0.0959302	0.0316172,0.00144191,0.038144,-0.00549804,0.0130178,0.0270975,0.0312784,0.0210659,0.0188268,0.00464959,0.0157853,-0.00162824,0.0337008,-0.00906732,0.0097036,0.0106938,0.0118617,0.00867801,0.00583176,0.00183925	-0.102415,-0.0671997,-0.0872211,-0.0894482,-0.0818989,-0.0999305,-0.0789333,-0.0771148,-0.107783,-0.102575,-0.109211,-0.0901935,-0.111256,-0.0910324,-0.106557,-0.0785584,-0.0981475,-0.0767216,-0.090718,-0.0977522
-0.0114768,-0.0630684,0.0585496,-0.0829069,-0.0105941,-0.000773197,-0.0449546,0.00602516,-0.0289395,-0.0595502,-0.00516072,-0.0651942,-0.00465056,-0.0927311,-0.0314583,-0.0285297,-0.0300734,-0.0635801,-0.000923461,-0.0493477	0.0347257,-0.000218448,0.061835,-0.0255613,0.0123031,0.0215068,0.0133261,0.0397139,0.0396409,0.0483873,0.00666752,0.0152765,0.0383428,-0.0054801,-0.0377572,0.0235902,0.0332612,0.0186242,0.0459186,-0.0204797	-0.0461841,-0.0628508,-0.00329737,-0.0574674,-0.0228942,-0.0222796,-0.0582458,-0.0336968,-0.0685018,-0.107627,-0.0118278,-0.0803906,-0.0429857,-0.0872954,0.0063064,-0.0520849,-0.0632713,-0.0821071,-0.0468401,-0.0288972
-0.170795,-0.159195,-0.164105,-0.167184,-0.185171,-0.157601,-0.153141,-0.168705,-0.201181,-0.201411,-0.198322,-0.172432,-0.163071,-0.187141,-0.195743,-0.144507,-0.187999,-0.174044,-0.152241,-0.183272	-0.0322349,-0.0190725,0.0413208,0.0186824,0.0181731,0.02775,-0.0251767,-0.0149422,-0.00503933,0.0203554,0.0221131,-0.000497177,0.0202534,-0.0138549,0.00456686,-0.004388,-0.0326755,0.00603356,0.0287895,0.00677619	-0.139328,-0.140549,-0.204042,-0.185288,-0.202662,-0.184544,-0.128459,-0.154152,-0.19634,-0.220861,-0.219473,-0.17195,-0.182721,-0.173736,-0.200131,-0.140208,-0.156283,-0.179889,-0.18024,-0.189813
-0.143478,-0.0975611,-0.119241,-0.134827,-0.0864107,-0.107469,-0.115941,-0.117111,-0.121155,-0.122106,-0.127423,-0.154944,-0.122651,-0.128525,-0.122709,-0.0849492,-0.114012,-0.147003,-0.111083,-0.168185	-0.0292394,0.00713844,0.00870125,0.00648937,0.0394441,0.0433832,-0.0011208,0.0250085,0.0347624,-0.0160515,-0.0348402,0.0129695,-0.013989,-0.0221537,0.0323743,0.0046119,0.0112688,-0.0106867,0.0344454,-0.00845466	-0.11472,-0.104627,-0.12781,-0.141193,-0.125427,-0.150152,-0.114835,-0.141705,-0.155263,-0.106263,-0.0929954,-0.167577,-0.108849,-0.106675,-0.15447,-0.089526,-0.12512,-0.136531,-0.144974,-0.159958
-0.00223228,0.0199443,0.0391668,0.0244816,0.0121584,0.0379922,-0.00783692,0.023193,0.0276135,0.0160717,-0.0335174,-0.0150673,0.0210953,-0.0347452,0.0084514,-0.0256782,0.0270378,-0.00572256,-0.0210116,0.0206608	-0.0113235,-0.0106789,0.0284404,0.0331155,0.0371566,0.0223298,0.0346495,0.073741,0.0317776,0.00871863,0.0104164,0.0132252,-0.0304339,0.0352067,-0.0102357,0.0123487,0.0350822,0.0119057,0.0150526,0.0178038	0.00909143,0.0306166,0.0107384,-0.00864093,-0.0250095,0.0156758,-0.0424749,-0.0506346,-0.0041677,0.00735411,-0.0439184,-0.0282869,0.0514962,-0.0698664,0.0186855,-0.0380148,-0.00805209,-0.0176271,-0.0360528,0.00285809
-0.0534607,-0.00758674,0.00788391,-0.0149886,-0.0422089,-0.0265758,-0.0426663,-0.00856285,-0.0218179,-0.0292834,-0.0431444,-0.0372255,-0.00383213,-0.0328783,-0.037972,-0.019254,-0.0306779,-0.0273823,-0.0264594,-0.0340287	0.0383301,0.0200561,0.0323947,0.00403559,0.0215,0.0207213,0.0368694,0.0232684,0.018232,0.00862653,0.00839991,-0.00982387,0.0357311,-0.00369425,-0.00423159,0.0128062,0.013849,0.000698291,0.00372641,0.0064193	-0.0916031,-0.0276386,-0.024517,-0.0190231,-0.0636511,-0.047271,-0.0794108,-0.0318249,-0.040034,-0.0379003,-0.0515256,-0.0274116,-0.0395578,-0.0291876,-0.0337458,-0.0320523,-0.044508,-0.02808,-0.0301829,-0.0404392
0.0148676,-0.00219628,0.104272,0.00688942,0.00406005,0.0658772,-0.0250175,0.0713389,0.0304652,-0.00719109,0.0372461,-0.0143482,0.0444813,-0.0233043,0.0251843,0.0157138,0.0281401,-0.0266385,0.0506668,0.0172904	0.0469365,0.0158346,0.0453355,-0.0116955,0.0173051,0.0324193,0.0359871,0.0612817,0.0184594,0.0401439,-0.00625216,-0.004952,0.0131298,-0.0016209,-0.0620488,0.0169006,0.0270313,0.00990299,0.0234942,-0.0137794	-0.0320913,-0.0180302,0.0592166,0.0185834,-0.013246,0.0335295,-0.0609497,0.0101014,0.0120126,-0.0473214,0.0434881,-0.00939686,0.0313698,-0.0216843,0.087097,-0.00118708,0.00110963,-0.0365318,0.0272049,0.0310624
-0.150961,-0.110407,-0.107153,-0.105977,-0.16296,-0.116718,-0.143995,-0.132928,-0.139533,-0.155965,-0.144178,-0.123083,-0.0933157,-0.120444,-0.140372,-0.0704407,-0.132336,-0.127111,-0.0948749,-0.131842	-0.0219134,-0.00436202,0.0413701,0.0162766,0.0253697,0.0201255,-0.0151909,-0.0204374,-0.00337783,0.00392994,0.0261601,-0.00913834,0.0243573,-0.00201843,-0.00760907,0.0284962,-0.0260434,0.00857945,0.029517,0.00328878	-0.129476,-0.106096,-0.147868,-0.122043,-0.187554,-0.136523,-0.129086,-0.112797,-0.13622,-0.159797,-0.169698,-0.114073,-0.117406,-0.118455,-0.132905,-0.0987387,-0.10666,-0.135543,-0.124044,-0.135073
-0.126927,-0.0611871,-0.0693133,-0.0708564,-0.0740427,-0.0563562,-0.0927146,-0.0735395,-0.0787545,-0.0596538,-0.078704,-0.10581,-0.0725581,-0.0777465,-0.0622899,-0.0311271,-0.0557522,-0.0904165,-0.0768167,-0.0963625	-0.0214422,0.0050287,0.00362804,0.00566263,0.0334573,0.0447298,0.0177584,0.0262916,0.0174063,-0.0114106,-0.0400907,-0.00138495,-0.032553,-0.0336336,0.0207464,0.00584614,0.0186328,0.00100107,0.00904307,0.00922658	-0.105773,-0.0661954,-0.072923,-0.0764883,-0.107234,-0.100832,-0.110291,-0.0996384,-0.0960291,-0.0482761,-0.0387355,-0.10444,-0.0400998,-0.0442285,-0.0829292,-0.0369665,-0.0743079,-0.0914093,-0.0858001,-0.105495
-0.0710771,-0.0525237,-0.0161222,-0.019291,-0.0435736,-0.048551,-0.0112356,0.0205523,-0.0143233,-0.0493043,-0.0269974,-0.00840335,-0.0476587,0.00378259,-0.0460044,-0.0178118,-0.0317389,-0.0211317,-0.0338309,-0.0323608	0.025922,0.0034155,0.0176381,-0.00918398,-0.00474455,0.0141066,0.025712,0.00328081,0.0206253,-0.00535768,-0.0188271,-0.00904426,0.0420206,-0.0358694,0.00463134,-0.0242434,0.00601865,-0.0116505,-0.0372254,0.0105318	-0.0968208,-0.0559291,-0.0337507,-0.0101088,-0.038837,-0.0626147,-0.0369369,0.0172727,-0.0349382,-0.0439582,-0.00817448,0.000640956,-0.0895001,0.0396466,-0.050625,0.0064344,-0.0377504,-0.00948352,0.00339881,-0.042878
-0.0384346,-0.0163673,0.10703,0.0479759,0.0708648,0.102643,0.0259037,0.0958327,0.112545,-0.000411974,0.0667361,0.0528367,0.0106698,0.101821,0.0989298,0.048838,0.052673,0.0287129,0.0439599,0.0460651	-0.00872886,0.023536,0.0674806,0.0208908,0.0466865,0.0817653,0.0364735,0.0425946,0.10014,0.0485879,-0.0143367,0.0419743,0.0294294,0.0430739,0.0249443,0.0207472,0.0395687,0.0214237,-0.0211149,0.018155	-0.0297157,-0.039888,0.0398372,0.0271123,0.0242586,0.0210541,-0.0105798,0.0534562,0.012546,-0.0489988,0.0809953,0.0108866,-0.0187655,0.0590056,0.0741685,0.0281193,0.0131317,0.0072937,0.0650144,0.0279335
